Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
291555574,4,2015-7,United States,I was treated really nicely in the stores and finding a spot for the parades were greeted with nice personnel from the park. I agree that the food at the Plaza Inn was good and Tomorrowland Terrace hamburgers were really good. Decent price! Recommended with entertainment. ,Disneyland_California
291529279,4,2015-7,United States,We used to live in socal. We did florida disney january and now took our kids for their first go to anaheim..is as I remember.not a lot of change... 3 rides kept break down but did eventually open up....fast pass 4 rides and didnt wait any longer than 20 min on any ride..not bad..florida would be horrific lines and humidity...so do calif in july and florida in winter months..calif less foreign tourist grouos...still busy not not near the crowds or parks size of florida. Take out a loan..disney is still magic and manages crowds well.,Disneyland_California
291513014,5,2015-7,United States,We were there for the 60th anniversary.  It was a bit crowded but lots of fun!  We spent 3 days in the parks. On July 17 they gave out free buttons and cupcakes. A nice treat for everyone!,Disneyland_California
291443850,5,2015-7,United States,Even though it is overpriced the looks on my kids faces were worth it. It's basically the experience that you are paying for and it lasts a lifetime.,Disneyland_California
291366322,5,2015-7,Australia,"Tried lots of rides, using the single rider queue as much as possible and enjoyed them all, especially Space Mountain and the Indiana Jones ride. There were lots of food options, but not many healthy options. Allow plenty of time if visiting during weekends or holidays.",Disneyland_California
291272733,4,2015-7,Canada,"We promised that we would come back here for our 2 year wedding anniversary after being here for our honeymoon. The crowds were a lot to take in, but manageable. Lines were fine, but we did notice that the  cast members  were a little short with people and that there was a lot more litter all over the park than usual. Overall, really great trip with great memories. I hope that things slow down a little bit so that the  cast members  can take a breath.",Disneyland_California
291267520,5,2015-7,New Zealand,Disneyland was always a dream and it has now become a reality for our family. We are middle aged parents with adult children and we all loved every minute of our 3 day pass. From the moment you stepped through the gate you were instantly in another world of imagination. Definitely no dislikes and we would most definitely return tomorrow. Well done to all involved and the staff are all simply amazing.,Disneyland_California
291216767,4,2015-3,United States,"What can you say, it's Disneyland! The park is always clean and the staff goes out of their way to make sure you have a great time. The park has been here a long time and could use a few updates. All in all, it's still DISNEYLAND!",Disneyland_California
291183445,5,2015-7,Mexico,"Hadn't been for 20 years, and this time we went with 2 kids and another family. Lived up to just the way I remembered it. Clean, friendly and spectacular. The parade and fireworks were out of this world. Greatest app ever   the one that tells you the lines of all the rides. Must download it before you go! Saved us a ton of time waiting in line. ",Disneyland_California
291129377,5,2015-7,United States,What has not been said about this fantastic place? It is a place to make great memories! These are days that the family will never forget    The rides    The characters that are so beloved    in spite of all of the long lines and even higher prices    This is the happiest place on earth! They really hit their mark!,Disneyland_California
291091096,1,2015-7,United States,"If you have been to Disney World, you will be terribly disappointed. This park is the original and is frozen in time. There is really only 1 thrill ride   space mountain. Everything else, I would consider a kiddie ride. In my opinion, not worth the money or time. ",Disneyland_California
